aux_scale_factor,e2e_latency,wsc_slack_ratio,temporal_rda_ratio,lateness_mode,filename,num_cores,file_suffix,confidence,ddl_percentile,rt_percentile
6,0.09,0.75,0.05,,dynamic_e2e_trace,400,var_0.2,99.99,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,405,var_0.2,90.0,0.089803881365625,0.0939562970462499
6,0.09,0.75,0.05,,dynamic_e2e_trace,405,var_0.2,95.0,0.0898110441562499,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,405,var_0.2,99.0,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,405,var_0.2,99.9,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,405,var_0.2,99.99,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,410,var_0.2,90.0,0.089803881365625,0.0939562970462499
6,0.09,0.75,0.05,,dynamic_e2e_trace,410,var_0.2,95.0,0.0898110441562499,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,410,var_0.2,99.0,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,410,var_0.2,99.9,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,410,var_0.2,99.99,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,415,var_0.2,90.0,0.089803881365625,0.0939562970462499
6,0.09,0.75,0.05,,dynamic_e2e_trace,415,var_0.2,95.0,0.0898110441562499,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,415,var_0.2,99.0,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,415,var_0.2,99.9,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,415,var_0.2,99.99,0.0898182069468749,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,420,var_0.2,90.0,0.089803881365625,0.0939562970462499
6,0.09,0.75,0.05,,dynamic_e2e_trace,420,var_0.2,95.0,0.0898110441562499,0.0939595388193749
6,0.09,0.75,0.05,,dynamic_e2e_trace,420,var_0.2,99.0,0.0898182069468749,0.0939595388193749
